Row.names	logFC	logCPM	PValue	FDR	level	Kindom	Phylum	Class	Order	Family	Genus	Species	Hya1	Hya2	Hya3	Hya4	Hya7	Hya5	Ischy1	Ischy2	Ischy3	Hya6	SYA	SYB	SYC	KA10	KA11	KA12	KA13	KA14	KA2	KA3	KA4	KA5	KA6	KA8	KA9	Hya8	Hya9	XM1	XM10	XM12.1	XM12.2	XM2	XM4	XM5	XM6	XM7	XM9	SRR5757138	SRR5757140	SRR5757145	SRR5757146	SRR5757148	SRR5757149	SRR5757154	SRR5757155	SRR5757156	SRR5757158	SRR5757159	SRR5757161
ASV519	-0.186128026	6.688041047	0.9494728	0.076739551	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	[Entotheonellales]	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ASV279	-0.209488464	7.533205791	0.948966896	0.076739551	NotSig	Bacteria	Chloroflexi	Thermomicrobia	JG30-KF-CM45	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	3	5	0	0	5	0	0	0	0	0	0	0
ASV206	-0.212246815	8.343954722	0.868405273	0.072295506	NotSig	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Fluviicola	Unassigned	8	11	0	3	5	12	70	52	25	0	0	16	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	3	1	13	5	0	1	6	0	0
ASV370	-0.272877115	8.04520987	0.903762853	0.07423439	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	24	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	11	4	0	1	1	0
ASV558	-0.360972873	6.677433688	0.896620634	0.074054622	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	2	0	0	0	0	0	0	0
ASV157	-0.503954753	9.84059875	0.866269001	0.072295506	NotSig	Bacteria	Firmicutes	Clostridia	Clostridiales	[Acidaminobacteraceae]	Fusibacter	Unassigned	0	0	0	0	0	0	0	0	0	19	104	90	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	152	4	0	0	0	0	0
ASV193	-0.52707953	8.791721221	0.905250184	0.07423439	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Unassigned	0	0	0	213	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0
ASV168	-0.552413557	10.00247132	0.776424245	0.0668832	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	11	7	31	24	3	0	20	0	58	11	0	50	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	122	16	0	0	2	0	0	2	0
ASV447	-0.566878668	7.358544585	0.83596205	0.070466068	NotSig	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	4	0	0	1	1
ASV259	-0.57470079	8.140068131	0.636705991	0.057145879	NotSig	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Unassigned	Unassigned	Unassigned	6	4	0	13	8	8	0	0	0	15	0	0	0	4	0	4	1	0	0	3	0	10	0	0	4	12	15	0	0	0	0	0	0	0	0	0	0	0	6	0	2	8	20	0	0	1	0	0	0
ASV464	-0.581725252	6.90505817	0.812382647	0.069126703	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	OM60	Congregibacter	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	4	0	0	0	0	0	0	0	4	0	0	0	0	2
ASV510	-0.66392498	6.814466338	0.803220545	0.068689205	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0
ASV442	-0.685484202	7.132464506	0.782003153	0.067120565	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Spirobacillales	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	1	3	0	0	0	0	0	0	0	3	2	0
ASV589	-0.691985841	6.622900447	0.761876407	0.065750213	NotSig	Bacteria	Verrucomicrobia	Verruco-5	R76-B128	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ASV64	-0.79047733	10.31692575	0.648784509	0.058008968	NotSig	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Unassigned	Unassigned	826	100	9	5	64	79	0	0	0	380	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	167	60	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	66	43	1	0	128	1	0
ASV343	-0.792497598	7.224708414	0.722853984	0.063232447	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	25	0	0	0	0	0	0	4	1	0	0	4	0	0	3
ASV579	-0.85276674	6.751250696	0.732258747	0.063896356	NotSig	Bacteria	Planctomycetes	028H05-P-BN-P5	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
ASV427	-0.891024708	6.907023169	0.673029477	0.05983613	NotSig	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	12	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0
ASV272	-0.95657129	8.250566119	0.587309141	0.053528059	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Unassigned	Unassigned	0	0	0	20	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	11	0	3	0	26	0	0	0	0	9	0	0	0	0	0	0	0	1	0	7	7	13	0	0	20	1	0
ASV308	-0.983152579	8.212364008	0.723308337	0.063232447	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	44	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	11	12	0	17	0	0	0	0	0	0	0	0
ASV407	-1.030231961	7.42706002	0.605071771	0.054934454	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	13	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	2	4	4
ASV264	-1.119885217	8.144280227	0.543017732	0.049877184	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	77	0	0	0	0	0	0	2	0	9	4	0	1	5	7	1	3	8
ASV320	-1.166144611	7.65608811	0.504997437	0.047028645	NotSig	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	1	0	3	0	0	8	0	0	0	14	6	0	0	0	0	0	13	0	0	20	0	5	0	0	0	0	0	0	0	0
ASV428	-1.175555425	7.495792556	0.709650534	0.06261935	NotSig	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Phascolarctobacterium	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	1	0	0	0	1	0	0
ASV316	-1.217246696	7.705000209	0.498019588	0.046560879	NotSig	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobium	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	5	0	0	0	6	0	0	11	4	0	0	6	0	0
ASV72	-1.268286989	10.53629375	0.275863058	0.033358229	NotSig	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Unassigned	Unassigned	85	30	4	1	50	50	175	160	548	47	0	39	0	0	0	23	0	0	0	0	1	9	5	0	0	40	10	0	0	0	0	0	0	0	0	0	0	0	7	133	0	0	52	18	4	3	15	4	10
ASV76	-1.26845887	10.73540977	0.307761103	0.03469307	NotSig	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Unassigned	Unassigned	Unassigned	38	96	12	0	50	27	62	33	17	30	0	0	0	9	0	0	0	0	0	0	0	0	31	0	0	0	51	360	0	0	0	0	249	0	0	0	0	0	4	29	4	5	102	89	8	0	135	16	2
ASV188	-1.270321602	8.682957782	0.279928909	0.033364742	NotSig	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Unassigned	0	0	11	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	62	16	8	47	63	4	15	0	0	8	5	6	11	0	6	7	9	5	7	5
ASV197	-1.448048508	8.463387125	0.424344847	0.041544409	NotSig	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	wb1 P06	Unassigned	Unassigned	0	0	0	0	0	0	39	9	83	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	18	0	0	0	0	15	0	30	0	0	0	6	0	0	15	35	0	0	15	0	0
ASV321	-1.480849238	8.088090216	0.50601704	0.047028645	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	10	9	2	9	11
ASV150	-1.539353114	9.931511966	0.266365684	0.033358229	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Unassigned	10	8	0	33	8	6	0	0	0	0	0	0	0	17	76	8	2	0	3	38	0	13	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	18	42	0	0	91	37	18	0	0	0	14
ASV246	-1.553543663	8.175808546	0.562064235	0.051426149	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Francisellaceae	Francisella	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	6	54	0	0	1	0	0
ASV568	-1.553606553	6.741786891	0.418110665	0.041544409	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	2	2	0	1	0	0
ASV527	-1.554568517	6.670934454	0.530350416	0.048808812	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ASV496	-1.685596422	7.375350744	0.630554854	0.056919051	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Cobetia	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
ASV545	-1.691878543	6.791493405	0.584084972	0.053337372	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	4	0	0	0	0	0	0	0	0	0
ASV260	-1.698164018	8.743294108	0.253089515	0.032058005	NotSig	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	[Weeksellaceae]	Chryseobacterium	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	23	12	7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	1	3	9	16	19	4	12	18
ASV33	-1.726246515	12.48575244	0.166478997	0.024062854	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	Unassigned	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	58	452	308	646	719	251	608	66	485	310	423	36	156	21	97	156	16	104	196	223	116	164	172
ASV191	-1.73345423	8.707687286	0.177686436	0.025390422	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	20	18	4	39	14	7	8	0	15	0	96	0	9	27	0	11	16	4	0	0	11	0	0
ASV505	-1.808299755	7.19403595	0.397554884	0.041536111	NotSig	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	0	3	2	0	0	0	0	0	0	0
ASV75	-1.845718426	11.5282738	0.102048833	0.016300139	NotSig	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Unassigned	0	0	0	0	0	0	0	0	0	46	3	0	0	25	15	23	59	3	5	75	0	7	23	0	17	0	0	173	0	21	0	0	0	38	153	0	0	57	178	20	41	246	16	26	50	32	24	43	43
ASV330	-1.894130872	7.54291337	0.411789998	0.041544409	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pelomonas	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	29	22	0	0	0	0	0	0	0	0	1	0	18	7	0	0	0	0	0	0	0
ASV210	-1.931911888	8.947095841	0.644682148	0.057751754	NotSig	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	3	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0
ASV71	-1.970899904	11.2125645	0.081595366	0.013880049	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Pseudoalteromonadaceae	Pseudoalteromonas	Unassigned	3	0	4	3	5	3	57	93	150	48	41	108	87	0	0	4	0	0	0	0	239	0	26	0	0	0	0	0	0	43	0	0	39	4	0	0	0	121	160	107	20	13	66	100	0	0	27	2	0
ASV451	-1.974257431	7.258332579	0.309397237	0.034794267	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	4	1	0	0	0	0
ASV123	-2.025973075	10.61097391	0.100444802	0.016245518	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	13	11	15	30	1	0	35	0	28	5	0	53	0	0	3	0	0	0	17	0	0	0	3	0	5	28	5	14	24	4	40	57	81	32	69	60
ASV312	-2.035340046	7.725320352	0.195997568	0.027101769	NotSig	Bacteria	Planctomycetes	OM190	agg27	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	15	0	0	0	0	23	0	15	0	8	3	0	0	0	0	8	3	0	0	6	8
ASV36	-2.095028399	12.85917656	0.034304139	0.0067071	Depleted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Unassigned	Unassigned	568	469	37	24	456	642	24	29	53	170	0	33	0	154	0	18	27	0	0	0	12	5	6	0	74	60	113	0	2	0	0	60	0	81	0	0	0	3	17	193	7	1	538	747	24	1	822	36	13
ASV46	-2.142560909	11.8822624	0.043241467	0.008215879	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Unassigned	Unassigned	0	0	0	0	0	0	360	602	264	0	0	0	0	29	0	0	3	0	0	10	2	3	9	0	0	0	7	53	233	0	0	43	39	25	49	355	80	83	134	0	78	127	33	118	148	8	141	169	32
ASV350	-2.161808773	7.939215939	0.261131526	0.032966481	NotSig	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	9	0	3	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	12	1	0	8	9
ASV615	-2.299179271	6.978707441	0.522159406	0.048149024	NotSig	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
ASV284	-2.303039708	8.248035375	0.218756693	0.028697143	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Brevibacteriaceae	Brevibacterium	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	14	4	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	16	0	0	0	0	0	35
ASV310	-2.343021889	7.656134252	0.299919402	0.034412316	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseovarius	Unassigned	0	21	0	7	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	11	0	0	9	0	0
ASV281	-2.441196539	8.353627363	0.101362105	0.016245518	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	2	2	0	6	0	4	0	0	3	0	0	0	0	0	0	0	0	16	0	0	0	3	0	20	0	0	38	3	0	0	1	0	12
ASV77	-2.505898546	11.14455844	0.025501916	0.005224566	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	44	38	31	18	0	1	0	0	0	1	0	0	9	3	3	10	0	0	31	317	13	0	143	11	0	0	0	63	7	5	16	33	5	187	52	17	315	44	19
ASV390	-2.531494931	7.297278848	0.272169569	0.033358229	NotSig	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	7	0	6	9	0	0	0	0	0	0
ASV403	-2.62647847	6.991324034	0.238415357	0.030562873	NotSig	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Zobellia	Unassigned	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	6	2	0	0	0	0	0
ASV394	-2.683175659	7.371172587	0.065758985	0.011561804	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	GMD14H09	Unassigned	Unassigned	Unassigned	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	10	1	10	0	2	0	2
ASV202	-2.712198502	8.547796791	0.012169237	0.003150629	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	BD7-3	Unassigned	Unassigned	Unassigned	23	23	3	0	32	1	2	0	0	8	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	2	3	0	7	0	18	35	6	6	22	6	6
ASV328	-2.745560152	7.70601435	0.083762733	0.014096071	NotSig	Bacteria	Acidobacteria	AT-s2-57	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	7	9	0	4	8	0	0	2	2	0	7	2
ASV239	-2.773574908	8.434892009	0.009620544	0.002650994	Depleted	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	OM27	Unassigned	Unassigned	5	6	0	6	15	0	3	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	13	0	0	0	0	0	20	0	0	0	4	4	0	2	1	28	35	5	0	10	7	7
ASV276	-2.793627327	8.035407004	0.028833565	0.005806143	Depleted	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	Unassigned	Unassigned	Unassigned	2	1	2	32	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	13	28	6	0	16	2	1
ASV233	-2.915519721	8.157411471	0.277442038	0.033358229	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thalassobius	Unassigned	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	42	22	0	0	24	0	0
ASV336	-3.067826733	7.85114023	0.081145592	0.013853552	NotSig	Bacteria	Firmicutes	Clostridia	Clostridiales	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	6	0	7	32	0	0	0	0	0	2
ASV344	-3.10071217	7.364074199	0.11447039	0.017801468	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Salinicoccus	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	11	3	3	0	0	10	3	0	0	0	0	0
ASV491	-3.126871268	6.91714717	0.111344884	0.01748857	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Thalassospira	Unassigned	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	1	0	0
ASV446	-3.186019819	7.281667273	0.139285825	0.020955635	NotSig	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	11	0	0	0	0	0	3	0
ASV486	-3.267956495	7.086074028	0.119777781	0.018504685	NotSig	Bacteria	Bacteroidetes	[Rhodothermi]	[Rhodothermales]	[Balneolaceae]	Balneola	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	0	10	0	0
ASV534	-3.297854813	6.99547496	0.096476139	0.01589495	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Thermomonas	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	8	0	0	0	0	0	0	0
ASV509	-3.372044063	7.188272903	0.235110306	0.030351774	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	Unassigned	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	1	0	0	0
ASV362	-3.390568897	7.345492965	0.174358558	0.025124695	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Haererehalobacter	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	11	0	1	16	0	0	0	0	0	0
ASV289	-3.401609248	8.150802806	0.019340603	0.004258548	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	2	5	3	1	13	16	18	0	11	6	2
ASV437	-3.418028756	7.302664536	0.012345979	0.003178921	Depleted	Bacteria	TM7	TM7-3	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2	3	4	3	2	4
ASV556	-3.419165289	7.145054853	0.324613805	0.036075006	NotSig	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Gemmiger	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
